TIMESTAMP,AirTC_2m_Avg,RH_2m,AirTC_25m_Avg,RH_25m
2017-03-12,28.261496296296293,9.172716296296295,29.818370370370374,30.755251851851856
2017-03-13,28.11895138888889,9.167414583333333,29.327763888888892,32.70517361111111
2017-03-14,27.782666666666668,10.620515277777777,28.542041666666666,33.80957638888889
2017-03-15,25.439381944444445,2.0586104166666668,26.90886111111111,18.552027777777777
2017-03-16,22.3374375,16.70355,23.042437500000002,40.321194444444444
2017-03-17,25.681166666666666,21.45619236111111,26.68157638888889,40.93103472222222
2017-03-18,26.37081513828239,37.517734352256184,28.301819505094613,51.64168122270742
2017-03-19,28.532534653465348,18.24230891089109,30.36557425742574,36.29732673267327
2017-03-20,29.805624421831638,7.186583718778908,31.222257169287698,29.23205365402405
2017-03-21,30.043527918781724,5.154778341793571,31.214712351945856,28.64414551607445
2017-03-22,30.197254901960783,9.13133778966132,31.17121212121212,33.290632798573974
2017-03-23,25.380506944444445,29.43554097222222,26.119923611111112,52.89103472222222
2017-03-24,25.725069444444443,17.64088125,26.92827777777778,35.14448611111111
2017-03-25,22.22226388888889,16.792881944444446,22.956194444444442,42.016895833333336
2017-03-26,25.499909722222224,15.153283333333333,26.339645833333332,37.99236111111111
2017-03-27,26.909368055555554,12.475924999999998,27.930527777777776,35.009027777777774
2017-03-28,27.976869763899465,5.899869763899467,29.767806549885755,25.409718202589488
2017-03-29,27.461857529305682,3.710825969341749,29.66064021641118,20.965770964833183
2017-03-30,29.295634427684117,0.6025146406388643,31.045962732919257,19.605173025732032
2017-03-31,28.680568278201864,1.149251060220526,30.468625954198476,17.946344359626803
2017-04-01,27.620318257956452,0.9043492462311556,29.202010050251253,19.796582914572863
2017-04-02,27.759351921627733,1.9625395629238884,29.19409193669932,19.84914845516202
2017-04-03,27.173662628145387,0.49338117427772604,29.36138863000932,17.828042870456667
2017-04-04,27.589216354344124,1.4694855195911414,29.587350936967635,19.402257240204428
2017-04-05,27.975159722222223,0.9005736111111111,29.526298611111113,18.751076388888887
2017-04-06,25.918993055555553,5.030525694444445,27.041916666666665,27.93427777777778
2017-04-07,25.020652777777777,8.210581944444444,26.010840277777778,30.80213888888889
2017-04-08,23.760909722222223,13.500787500000001,24.550250000000002,36.618763888888886
2017-04-09,28.10496527777778,8.121556944444444,29.058229166666667,33.12063194444444
2017-04-10,27.7725,13.706222222222221,28.984673611111113,34.539256944444446
2017-04-11,26.923444444444446,2.088240972222222,28.47568055555556,20.265381944444446
2017-04-12,22.185802735781138,16.75883945284377,22.72337652987761,38.442922966162705
2017-04-13,20.41933333333333,15.016491282051282,21.76291282051282,39.557353846153845
2017-04-14,19.075833333333335,16.44710416666667,20.676750000000002,41.640819444444446
2017-04-15,22.825506944444445,6.97360763888889,24.570930555555556,28.716111111111108
2017-04-16,25.990958333333335,4.019638888888888,27.468395833333332,26.06542361111111
2017-04-17,26.438916666666668,7.607438194444444,27.770243055555557,31.17861111111111
2017-04-18,26.124479166666667,11.209015972222222,27.193368055555553,36.07348611111111
2017-04-19,24.658166666666666,17.34773402777778,25.51347916666667,42.519847222222225
2017-04-20,24.70993055555556,10.548939583333333,25.752638888888892,34.788381944444446
2017-04-21,25.45018055555556,10.723421527777779,26.58545833333333,34.167902777777776
2017-04-22,25.49261111111111,11.109272222222224,26.397666666666666,35.750930555555556
2017-04-23,24.633430555555556,14.688297222222223,25.559416666666664,40.170791666666666
2017-04-24,24.818333333333335,16.857191666666665,26.334229166666667,40.36054861111111
2017-04-25,22.808875,23.377429166666666,23.92182638888889,49.05109027777778
2017-04-26,25.368076388888888,14.373004861111111,26.574229166666665,38.401854166666666
2017-04-27,24.960118055555554,11.683415277777776,26.46682638888889,35.15284722222222
2017-04-28,24.639041666666667,22.555086805555558,26.16353472222222,43.03275694444444
2017-04-29,23.783305555555554,22.54778611111111,24.825006944444446,47.48811111111112
2017-04-30,22.425125,25.243184722222225,23.441069444444445,49.91871527777778
2017-05-01,24.458166666666667,11.617390972222223,25.769312499999998,35.183819444444445
2017-05-02,27.082854166666664,4.628110416666667,28.43215277777778,25.199951388888888
